#id	length	8Cell_Ctrl_rep1	8Cell_Ctrl_rep2	8Cell_Ctrl_rep3	8Cell_siKlf5_rep1	8Cell_siKlf5_rep2	8Cell_siKlf5_rep3
Lrch4	3081	0	0	0	0	0	0
Lrcol1	685	22	16	35	42	4	10
Lrfn1	2782	175	210	282	154	171	103
Lrfn2	3001	0	0	0	0	1	0
Lrfn3	2861	0	2	0	0	4	0
Lrfn4	2919	48	54	46	31	25	15
Lrfn5	3726	0	0	2	7	1	1
Lrg1	1353	11	14	16	16	8	16
Lrguk	3058	26	16	38	32	24	51
Lrif1	3776	853	1118	1073	1130	897	1001
Lrig1	4966	311	349	289	517	293	327
Lrig2	7112	252	380	403	396	345	344
Lrig3	4050	22	40	28	22	39	53
Lrit1	4317	0	1	2	2	4	0
Lrit2	2781	0	0	0	0	0	2
Lrit3	2046	9	30	25	34	30	16
Lrmp	2450	12	12	16	7	14	12
Lrp1	14891	512	583	501	616	577	456
Lrp10	3012	287	350	329	311	338	284
Lrp11	3397	385	496	394	515	393	428
Lrp12	4064	90	104	151	196	92	118
Lrp1b	14743	8	2	8	16	6	17
Lrp2	15467	233	386	966	1693	1288	1170
Lrp2bp	3420	6	6	2	3	2	15
Lrp3	3994	14	12	43	12	15	22
Lrp4	9407	35	48	86	41	33	52
Lrp5	5172	381	480	455	614	348	311
Lrp6	9366	4561	5405	5761	6308	5594	5204
Lrp8	7677	188	188	141	121	115	182
Lrpap1	2907	17138	20542	19073	24213	20987	18381
Lrpprc	4621	3712	4868	4159	4331	3490	3315
Lrr1	1501	4043	4839	4639	5787	5285	4816
Lrrc1	3139	4	31	7	34	8	13
Lrrc10	1428	8	12	4	0	2	10
Lrrc10b	2077	2	10	10	16	0	2
Lrrc14	2277	85	152	126	182	152	95
Lrrc14b	2746	26	9	10	17	21	18
Lrrc15	5308	524	723	464	707	614	570
Lrrc16a	5158	453	605	647	531	470	411
Lrrc16b	4598	7	7	7	0	5	5
Lrrc17	2188	44	85	74	39	62	70
Lrrc18	2717	3	0	0	2	0	0
Lrrc19	2773	19	7	13	19	22	21
Lrrc2	3655	59	60	75	44	50	51
Lrrc20	2621	27	52	38	28	21	21
Lrrc23	1444	31	54	39	31	10	29
Lrrc24	1904	50	45	67	33	38	13
Lrrc25	1273	2	0	0	2	0	6
Lrrc26	1207	180	221	180	175	93	126
Lrrc27	2711	0	10	13	0	10	6
Lrrc28	4261	129	119	157	133	131	86
Lrrc29	1923	24	0	14	23	12	23
Lrrc3	4295	8	0	4	3	0	2
Lrrc30	1759	0	0	0	0	0	11
Lrrc31	2103	0	0	0	0	2	4
Lrrc32	3816	0	0	13	6	2	0
Lrrc34	1840	13	1	10	5	7	6
Lrrc36	2498	7	4	0	8	0	5
Lrrc38	2327	0	2	4	0	0	0
Lrrc39	5230	121	124	138	95	99	115
Lrrc3b	1661	0	0	0	0	0	0
Lrrc4	3622	189	260	212	238	166	164
Lrrc40	2796	741	945	746	843	935	915
Lrrc41	3131	634	641	653	736	598	562
Lrrc42	1756	3643	4214	3917	5037	4188	3786
Lrrc43	2046	20	32	16	44	45	46
Lrrc45	2463	323	344	291	415	276	331
Lrrc46	1298	60	61	44	59	47	47
Lrrc47	3395	2520	2500	2622	3143	2950	2654
Lrrc48	1858	28	50	45	48	55	47
Lrrc49	3111	4	8	26	25	17	25
Lrrc4b	2719	0	0	18	0	0	0
Lrrc4c	4624	0	4	4	0	0	0
Lrrc51	1096	67	36	37	58	75	44
Lrrc52	1137	10	2	0	15	5	9
Lrrc55	2900	2	0	6	0	0	2
Lrrc56	2628	33	54	44	35	53	33
Lrrc57	2115	1089	1145	1210	1337	1093	1240
Lrrc58	8592	7743	9457	8804	9186	7898	7534
Lrrc59	2780	6620	7264	6876	8487	7851	6905
Lrrc6	2084	50	32	38	54	28	16
Lrrc61	2910	21	16	10	14	6	17
Lrrc63	2519	0	1	0	0	2	0
Lrrc66	3093	2	0	0	2	0	12
Lrrc69	1210	56	46	41	31	32	57
Lrrc7	7462	2	3	7	4	0	6
Lrrc71	3988	16	24	28	42	19	38
Lrrc72	1323	13	2	6	0	9	2
Lrrc73	1384	65	95	54	90	101	115
Lrrc74a	1949	10	4	6	12	8	11
Lrrc74b	2231	2	19	10	2	6	6
Lrrc75a	1984	67	140	121	152	90	171
Lrrc75b	4601	42	44	40	12	49	32
Lrrc8a	4254	474	645	512	672	589	546
Lrrc8b	2841	226	275	269	311	175	233
Lrrc8c	2829	4	2	2	7	4	0
Lrrc8d	4199	102	154	196	108	116	99
Lrrc8e	3878	345	432	437	372	253	310
Lrrc9	5247	2	0	0	2	1	0
Lrrcc1	5930	142	241	267	168	192	208
Lrrd1	2951	13	8	8	6	2	4
Lrrfip1	5743	831	1023	1090	1362	1278	886
Lrrfip2	3260	1547	1961	1631	1978	1762	1806
Lrriq1	5293	12	11	14	16	10	33
Lrriq3	2650	26	18	22	8	18	9
Lrriq4	2762	1	2	1	4	6	4
Lrrk1	7454	8	10	0	5	3	4
Lrrk2	8230	10	15	3	1	6	0
Lrrn1	3756	2	0	0	0	0	0
Lrrn2	3346	0	22	21	0	0	3
Lrrn3	3520	0	8	0	0	2	0
Lrrn4	3475	506	499	702	632	588	487
Lrrn4cl	2583	44	23	30	69	53	84
Lrrtm1	2521	0	0	0	0	2	2
Lrrtm2	5670	355	303	385	176	93	129
Lrrtm3	3852	10	19	22	17	0	0
Lrrtm4	4869	0	2	12	0	2	0
Lrsam1	3982	413	416	497	412	267	303
Lrtm1	7318	0	0	0	0	2	0
Lrtm2	3679	0	1	2	15	0	0
Lrwd1	2179	529	483	570	584	414	350
Lsamp	2467	0	6	0	5	1	0
Lsg1	2302	3133	3384	3338	3811	3360	2824
Lsm1	2360	163	152	165	199	202	123
Lsm10	913	27	40	39	28	25	16
Lsm11	6453	151	200	116	196	144	91
Lsm12	1224	7332	7736	7905	9586	7935	7970
Lsm14a	2723	1495	1794	1926	1890	1980	1687
Lsm14b	2534	851	1179	1092	1235	889	946
Lsm2	1135	1055	1611	1418	1604	1544	1222
Lsm3	631	664	842	755	894	666	908
Lsm4	942	571	744	608	754	668	747
Lsm5	501	80	345	156	96	374	100
Lsm6	3801	702	808	725	1087	666	836
Lsm7	468	223	426	408	395	333	269
Lsm8	750	367	397	390	434	415	402
Lsmem1	1213	29	9	18	32	22	25
Lsp1	2606	42	18	23	24	20	2
Lsr	2177	213	319	325	259	173	207
Lss	6329	886	1099	1131	1272	890	986
Lst1	416	52	69	71	67	37	58
Lta	1383	3	9	18	12	7	10
Lta4h	2066	113	136	132	147	98	69
Ltb	1095	40	51	50	41	56	38
Ltb4r1	1392	46	41	37	35	56	24
Ltb4r2	1439	34	56	55	39	40	29
Ltbp1	8137	2	0	12	6	0	0
Ltbp2	6603	13	39	10	24	10	20
Ltbp3	5190	181	305	239	198	190	199
Ltbp4	5595	351	240	229	182	196	124
Ltbr	2092	14	6	14	0	7	0
Ltc4s	588	0	1	0	4	1	0
Ltf	2742	8	10	6	3	2	4
Ltk	3200	18	22	19	7	10	21
Ltn1	7737	1802	2127	2036	2055	1768	1866
Ltv1	1768	6716	8191	8052	9013	7526	6731
Luc7l	6636	6904	7862	7751	10066	8753	8114
Luc7l2	6410	6344	7353	7603	10348	8630	7581
Luc7l3	3296	7889	9378	9596	13764	11020	9903
Lum	2075	0	0	0	0	0	0
Lurap1	1427	9	19	8	18	3	10
Lurap1l	1699	4	0	14	6	0	2
Luzp1	7529	8663	10773	9508	10736	8805	8821
Luzp2	5274	14	10	2	1	4	6
Luzp4	2025	2	18	14	4	4	6
Lvrn	3219	0	0	0	0	6	12
Lxn	1092	25	31	29	45	10	16
Ly6a	1002	154	256	231	400	280	305
Ly6c1	1645	1	0	8	0	0	0
Ly6c2	801	0	0	4	0	0	0
Ly6d	691	0	0	0	0	0	0
Ly6e	2301	58	68	29	51	45	62
Ly6f	877	0	2	6	15	10	8
Ly6g5b	1054	17	28	10	30	11	5
Ly6g5c	450	5	2	10	4	9	11
Ly6g6c	960	6	33	32	2	4	16
Ly6g6d	605	6	4	2	4	6	0
Ly6g6e	1137	48	116	63	16	28	14
Ly6g6f	1068	8	2	4	0	1	0
Ly6h	1368	0	0	2	0	0	0
Ly6i	878	4	0	8	1	2	0
Ly6k	773	2	0	0	0	0	0
Ly75	5172	46	27	30	75	75	58
Ly86	997	0	0	1	0	0	0
Ly9	2591	0	4	2	1	5	0
Ly96	603	194	234	271	234	217	205
Lyar	1551	7923	9413	8873	11074	10130	9313
Lyg1	798	0	2	1	1	0	4
Lyg2	2564	4	6	5	1	2	17
Lyl1	1801	38	50	27	37	27	23
Lyn	3456	194	169	208	174	204	189
Lynx1	3952	0	0	1	0	0	0
Lypd1	2044	0	0	9	0	0	0
Lypd2	492	0	0	0	0	0	0
Lypd3	1629	20	23	26	21	14	37
Lypd4	1095	0	0	4	0	0	0
Lypd5	935	30	63	56	33	17	30
Lypd6	3660	0	0	0	0	0	2
Lypd6b	2285	14	4	8	2	10	2
Lypd8	1108	112	72	120	36	50	31
Lypla1	2433	1800	2544	2344	2767	2471	2769
Lypla2	1593	296	333	298	393	314	268
Lyplal1	1577	17	2	11	28	23	17
Lyrm1	1510	247	310	340	309	282	321
Lyrm2	1330	138	213	177	228	174	191
Lyrm4	1515	50	83	67	93	99	51
Lyrm5	1623	127	160	131	139	135	90
Lyrm7	2180	42	31	46	40	41	30
Lyrm7os	928	0	0	0	0	0	3
Lyrm9	5053	34	50	54	56	26	54
Lysmd1	2401	57	65	20	87	75	70
Lysmd2	1200	56	46	71	18	46	46
Lysmd3	3126	365	429	504	550	445	491
Lysmd4	3383	89	128	162	118	89	100
Lyst	11806	543	710	757	616	537	517
Lyve1	2607	0	0	1	0	0	0
Lyz1	1265	8	0	0	6	0	8
Lyz2	1057	0	0	0	4	2	5
Lyzl1	850	0	0	0	3	0	0
Lyzl4	996	4	0	0	4	0	2
Lyzl4os	726	2	1	1	4	0	0
Lyzl6	882	0	0	0	0	0	0
Lzic	1777	643	577	734	715	568	579
Lztfl1	3421	711	980	852	790	786	821
Lztr1	3108	546	749	709	750	651	596
Lzts1	1800	31	42	34	61	40	38
Lzts2	2921	640	733	830	489	406	393
Lzts3	4319	171	216	355	179	146	167
M1ap	2051	8	0	4	10	12	3
M6pr	2222	1689	2036	2013	2226	1905	1683
Maats1	2765	6	12	12	12	6	3
Mab21l1	2778	2	2	2	0	0	6
Mab21l2	2703	36	58	26	60	60	46
Mab21l3	3558	33	45	52	14	24	0
Macc1	3816	0	0	2	0	4	2
Macf1	23495	33953	39642	36951	44719	37562	37631
Macrod1	1275	84	51	71	72	62	61
Macrod2	5041	34	24	14	44	20	28
Mad1l1	2640	2185	2340	2178	2971	2387	2083
Mad2l1	1725	1319	1454	1530	1427	1130	1205
Mad2l1bp	1272	2281	2534	2528	3467	2798	3144
Mad2l2	1457	1189	1396	1367	1534	1532	1359
Madcam1	1420	0	0	2	4	0	0
Madd	6217	234	446	334	423	247	215
Maea	2128	821	1008	742	896	808	785
Mael	1546	275	280	344	409	415	295
Maf	3642	0	0	2	0	0	0
Maf1	1749	230	320	214	227	183	163
Mafa	1080	32	86	44	37	18	10
Mafb	3389	20	4	14	6	2	22
Maff	2597	112	97	188	104	62	58
Mafg	1636	1319	1588	1372	1737	1736	1482
Mafk	2825	363	400	377	716	568	413
Mag	2427	41	35	15	70	55	38
Magea1	1272	0	0	0	6	0	0
Magea10	1821	10	2	12	6	20	16
Magea2	1685	0	10	3	5	13	14
Magea3	1107	2	16	6	0	6	4
Magea4	948	0	0	0	0	0	0
Magea5	1563	66	117	102	180	110	169
Magea6	1201	0	2	4	7	19	2
Magea8	1646	51	26	28	20	23	30
Mageb1	2286	2	3	1	0	2	3
Mageb16	1946	61	67	51	38	76	41
Mageb16-ps1	3482	0	0	0	5	0	0
Mageb18	2160	0	6	0	8	3	0
Mageb2	1986	0	0	0	0	0	0
Mageb3	2322	59	63	87	64	28	66
Mageb4	2401	2	6	4	6	8	12
Mageb5	1251	0	0	0	0	0	0
Maged1	2752	44	70	38	74	52	32
Maged2	2214	1	0	0	0	0	0
Magee1	3516	7	26	4	18	8	6
Magee2	2316	4	16	20	10	4	14
Magef1	1457	4	2	12	2	22	0
Mageh1	1398	12	6	6	4	20	12
Magel2	4662	0	0	0	0	0	0
Magi1	9853	393	465	368	464	385	351
Magi2	7233	178	326	220	184	135	123
Magi3	6666	185	227	194	221	137	134
Magix	2908	7	29	42	7	3	4
Magoh	692	5900	7486	6620	7069	5141	4234
Magohb	766	215	236	218	270	240	266
Magt1	4523	907	1074	869	1012	843	856
Mak	3565	54	11	40	54	26	28
Mak16	1857	2185	2512	2479	2908	2528	2249
Mal	2778	10	8	51	32	18	0
Mal2	2775	2	0	0	0	2	0
Malat1	6982	55116	61804	57504	66315	52937	60517
Mall	1967	1	2	2	0	0	0
Malsu1	785	258	326	276	316	266	203
Malt1	5008	438	492	502	861	574	603
Mamdc2	3338	13	15	20	16	18	13
Mamdc4	3990	256	230	242	264	209	221
Maml1	5552	359	400	369	467	353	429
Maml2	6139	12	6	12	39	4	11
Maml3	6512	59	66	65	106	55	52
Mamld1	3457	14	14	10	8	12	10
Mamstr	2179	0	0	0	0	2	2
Man1a	3889	2	26	6	24	10	22
Man1a2	7942	2565	2887	3093	3427	2510	2506
Man1b1	3742	2198	2650	2553	2879	2494	2252
Man1c1	4715	8	6	18	22	21	10
Man2a1	6078	63	75	102	151	144	120
Man2a2	6554	172	225	163	266	159	161
Man2b1	4325	361	538	469	415	312	360
Man2b2	3434	33	24	8	32	57	32
Man2c1	3221	184	322	230	314	237	240
Man2c1os	888	101	112	83	112	63	74
Manba	3674	12	21	24	21	10	12
Manbal	1107	283	397	297	303	274	297
Manea	4628	34	73	118	28	52	24
Maneal	2727	117	150	130	136	90	71
Manf	2206	957	1153	1034	1443	1195	1117
Mannr	1435	22	16	14	26	3	8
Mansc1	2376	22	28	16	40	24	12
Mansc4	1123	25	15	31	16	4	17
Maoa	4161	18	14	16	33	15	33
Maob	2412	8	8	16	2	10	16
Map10	3548	30	57	58	40	50	68
Map1a	11912	99	158	116	98	118	110
Map1b	11852	748	808	1207	1224	1024	1040
Map1lc3a	1045	5749	6494	6467	8018	6380	5854
Map1lc3b	1712	21075	23597	24380	27239	23734	21633
Map1s	3274	759	861	738	808	544	642
Map2	5520	69	83	94	54	57	57
Map2k1	2387	1094	1362	1287	1551	1234	1032
Map2k2	2373	6767	7600	7233	9270	7490	6962
Map2k3	2166	207	237	235	236	158	135
Map2k3os	1267	24	70	44	20	2	24
Map2k4	3694	1055	1248	1339	1508	1143	1006
Map2k5	2258	16	43	30	25	22	7
Map2k6	2064	132	119	81	82	68	48
Map2k7	3731	1523	2099	1938	2391	1752	1633
Map3k1	6961	402	398	449	528	490	419
Map3k10	3669	116	94	155	136	128	135
Map3k11	3803	290	363	241	341	260	301
Map3k12	5528	525	597	575	500	416	483
Map3k13	6709	56	84	58	112	51	73
Map3k14	4173	10	12	13	8	21	7
Map3k15	4348	251	282	276	215	231	292
Map3k19	3936	16	10	2	16	6	8
Map3k2	10791	508	817	745	844	681	812
Map3k3	3149	1793	1729	2050	1890	1423	1515
Map3k4	5305	752	833	790	906	756	722
Map3k5	5393	518	684	770	932	728	710
Map3k6	4333	36	58	26	59	56	36
Map3k7	5762	1871	2168	2090	1690	1152	1251
Map3k7cl	1652	0	2	4	0	2	0
Map3k8	2507	0	0	0	0	2	1
Map3k9	11890	1210	1540	1154	881	972	862
Map4	8818	3998	4604	4295	5397	4503	4162
Map4k1	2698	386	388	418	285	289	257
Map4k2	4724	79	132	121	131	63	73
Map4k3	4156	1419	1598	1438	1577	1286	1243
Map4k4	5974	2165	2799	2712	2392	1952	1716
Map4k5	4454	4155	4503	4598	5442	4993	4951
Map6	6115	25	101	36	25	28	37
Map6d1	3274	27	40	43	61	46	64
Map7	3895	8146	9131	8709	8613	7170	6708
Map7d1	3386	972	1507	1156	1758	1509	1794
Map7d2	3854	2131	2642	2556	2820	2426	2336
Map9	6218	78	120	125	115	92	98
Mapk1	5700	3039	3986	3541	4402	4074	3539
Mapk10	7203	24	9	6	57	20	18
Mapk11	2442	28	22	51	24	38	6
Mapk12	1890	0	15	2	6	5	5
Mapk13	1388	175	152	119	199	138	165
Mapk14	3788	1286	1569	1344	1635	1215	1092
Mapk15	1930	18	44	34	21	0	10
Mapk1ip1	1524	125	102	134	105	62	66
Mapk1ip1l	4493	2985	3706	3849	3300	2505	2477
Mapk3	1772	99	132	156	112	119	74
Mapk4	4614	8	10	26	12	11	5
Mapk6	4363	12092	14725	14639	14761	12610	12130
Mapk7	3371	205	260	341	162	85	166
Mapk8	5755	447	683	543	807	728	679
Mapk8ip1	3461	134	193	177	189	238	177
Mapk8ip2	3539	4	27	12	9	4	8
Mapk8ip3	5615	209	244	255	354	230	255
Mapk9	4754	381	489	424	426	423	513
Mapkap1	3530	933	976	1057	993	995	921
Mapkapk2	2567	260	257	269	287	252	168
Mapkapk3	2816	388	507	474	447	406	335
Mapkapk5	2208	3424	4289	4064	3388	2900	2464
Mapkbp1	6937	542	612	618	692	654	692
Mapre1	7327	4946	5556	5798	6212	5099	4763
Mapre2	4333	71	116	90	168	143	95
Mapre3	1906	14	10	18	2	4	0
Mapt	5380	286	372	322	324	222	231
Marc1	2142	14	10	4	16	16	4
Marc2	1883	689	877	723	706	774	707
March1	4822	124	187	133	196	108	179
March10	3621	2	23	15	29	15	13
March11	1547	0	0	0	4	0	0
March2	3966	23	58	53	59	46	31
March3	1754	51	40	42	29	30	37
March4	4187	0	0	2	2	4	4
March5	5286	1590	2069	1876	2177	2159	1963
March6	6236	1625	2374	2143	1916	1998	2205
March7	2719	2718	3540	3429	3579	3420	3077
March8	4623	57	100	126	63	90	35
March9	1998	57	80	93	46	55	50
Marcks	4186	246	236	348	408	206	297
Marcksl1	1601	4163	5551	5139	4157	3324	2954
Marcksl1-ps4	1043	0	1	0	0	0	0
Marco	1985	0	2	2	5	1	5
Marf1	7765	3056	3604	3755	3318	2842	2670
Mark1	4565	264	358	352	363	252	249
Mark2	5101	3454	4675	4026	4253	3763	3469
Mark3	3388	3919	4323	4158	4678	3955	3624
Mark4	2259	454	650	573	619	341	330
Mars	2963	1860	2346	2185	2363	2022	1751
Mars2	2882	467	445	440	454	322	379
Marveld1	3077	82	74	96	127	74	101
Marveld2	3382	325	302	379	313	296	305
Marveld3	3205	69	30	50	70	24	70
Mas1	2475	0	2	3	2	0	2
Masp1	2752	6	7	5	3	2	2
Masp2	3217	81	69	112	144	45	100
Mast1	4922	1332	1545	1598	1914	1505	1416
Mast2	5727	1147	1265	1169	1575	1289	1041
Mast3	5334	2319	3173	2930	2254	2013	1838
Mast4	10670	181	245	293	322	244	201
Mastl	4652	1297	1469	1588	1230	1314	1119
Mat1a	3486	6	8	0	8	6	0
Mat2a	2804	15594	19744	17955	23781	20501	19774
Mat2b	2258	1903	2079	2225	3146	2841	2940
Matk	2327	36	74	53	37	46	48
Matn1	2002	0	0	6	9	2	0
Matn2	3518	42	72	61	99	66	89
Matn3	3014	4	1	0	6	2	4
Matn4	2571	4	1	0	0	0	4
Matr3	4472	5591	7147	7177	7507	5793	5591
Mau2	5372	1695	1970	2000	2281	1747	1766
Mavs	3189	354	372	365	267	302	255
Max	2005	1075	1207	1017	1114	785	877
Maz	2371	86	99	108	114	82	54
Mb	1252	0	0	0	0	1	0
Mb21d1	4134	47	35	38	46	38	57
Mb21d2	3080	35	56	30	42	56	24
Mbd1	2672	77	130	128	224	133	116
Mbd2	1850	43	71	71	79	33	64
Mbd3	1643	2386	2703	2747	3634	2792	2295
Mbd3l1	828	2	5	1	8	3	6
Mbd3l2	2155	1109	1353	1237	1295	1141	965
Mbd4	3584	389	392	482	412	269	312
Mbd5	7055	1156	1166	939	1281	1078	979
Mbd6	4046	675	882	818	747	612	475
Mbip	1508	396	391	435	350	342	422
Mbl1	923	0	0	2	0	0	0
Mbl2	1069	43	66	38	98	64	77
Mblac1	1308	48	58	28	84	40	34
Mblac2	3881	67	85	79	73	70	72
Mbnl1	5809	143	220	248	267	186	106
Mbnl2	4553	108	152	116	100	18	141
Mbnl3	8671	122	153	90	195	303	203
Mboat1	2881	437	459	442	484	393	287
Mboat2	2800	1197	1228	1099	1242	1158	998
Mboat4	1839	0	6	0	0	0	2
Mboat7	2880	435	527	484	525	364	400
Mbp	6718	20	37	31	7	0	2
Mbtd1	5231	3625	4513	4119	5451	4816	4557
Mbtps1	4374	1962	2308	2202	2441	2058	1940
Mbtps2	4799	713	792	793	736	725	637
Mc1r	3663	29	42	44	34	36	14
Mc2r	1860	0	0	12	0	0	0
Mc3r	2623	4	2	1	0	0	0
Mc4r	2783	0	0	0	0	0	0
Mc5r	1162	0	0	0	10	2	0
Mcam	2892	14	38	38	19	18	20
Mcat	1893	100	107	78	69	112	80
Mcc	8427	348	412	357	511	436	427
Mccc1	2982	490	541	520	518	430	414
Mccc1os	4451	20	29	25	43	4	31
Mccc2	2124	172	152	143	141	116	125
Mcee	696	39	55	51	70	58	65
Mcemp1	1132	0	2	0	2	2	0
Mcf2	4502	212	262	231	244	251	207
Mcf2l	5512	20	25	18	39	22	8
Mcfd2	2275	1412	1554	1824	1588	1545	1304
Mchr1	2189	17	28	15	46	16	16
Mcidas	2354	0	2	2	6	2	4
Mcl1	3487	14971	16496	16699	21365	18099	17106
Mcm10	3944	8791	10167	9313	10613	9511	8910
Mcm2	3371	5456	5790	5715	6981	6013	5729
Mcm3	2886	3762	4870	4243	6582	4854	4495
Mcm3ap	6383	1209	1496	1439	1467	1125	1045
Mcm4	3589	2295	2943	2618	3331	3025	2826
Mcm5	3441	2840	3506	2782	3020	2893	2510
Mcm6	2901	6688	7947	6803	9405	7688	7254
Mcm7	2396	3407	4561	3682	4913	4476	4250
Mcm8	3472	316	393	448	467	342	311
Mcm9	3873	450	550	583	713	657	438
Mcmbp	4153	2179	2669	2259	2113	1797	1745
Mcmdc2	2553	78	66	69	138	86	76
Mcoln1	2002	133	136	169	109	116	76
Mcoln2	2666	0	4	6	6	6	6
Mcoln3	1712	0	8	8	0	0	0
Mcph1	4619	3608	4086	3780	4123	3466	3507
Mcpt1	1028	0	0	0	0	0	0
Mcpt2	971	0	0	0	0	2	0
Mcpt4	990	2	0	0	0	0	0
Mcpt8	838	0	4	0	0	0	0
Mcpt9	2000	0	0	0	0	0	0
Mcpt-ps1	793	0	5	1	0	6	2
Mcrs1	1916	1702	1964	1870	2439	2275	1916
Mctp1	4289	32	32	50	21	20	29
Mctp2	5789	350	468	513	513	508	477
Mcts1	876	260	353	307	246	351	305
Mcts2	795	149	195	185	205	210	232
Mcu	2872	89	164	112	126	124	112
Mcur1	4356	194	261	231	156	218	140
Mdc1	7352	4358	4785	4987	6562	4829	5090
Mdfi	2076	8	4	26	0	0	1
Mdfic	3435	12	11	4	51	8	26
Mdga1	7566	20	28	31	7	10	24
Mdga2	9834	0	9	16	33	7	5
Mdh1	1958	50	48	82	112	74	74
Mdh1b	1711	0	2	0	0	0	0
Mdh2	1282	4882	5571	5146	7511	5915	5444
Mdk	1403	26	39	16	42	29	32
Mdm1	3151	93	106	98	76	87	49
Mdm2	3099	2239	2502	2874	3305	2875	2558
Mdm4	7354	8313	9147	9122	10637	9211	8208
Mdn1	17959	28198	33676	31545	38322	30742	30925
Mdp1	1802	472	510	479	542	358	310
Me1	3577	853	1287	1145	917	1109	1141
Me2	2455	210	297	241	258	235	242
Me3	4370	16	45	18	135	53	77
Mea1	1195	396	488	609	607	558	483
Meaf6	1382	627	571	590	779	627	619
Mecom	5504	21	18	8	11	8	12
Mecp2	10559	124	150	78	76	91	108
Mecr	1337	215	246	243	315	195	201
Med1	7589	3324	3703	3449	3911	3416	3101
Med10	862	2166	2224	2032	2799	2309	1979
Med11	889	258	343	314	351	393	378
Med12	8447	1278	1466	1556	1368	1196	1083
Med12l	10245	2908	3616	3189	3124	2453	2326
Med13	11787	6603	7379	7316	7703	6607	6789
Med13l	9295	4363	4680	4834	5508	4074	3821
Med14	7361	6343	7626	6688	7492	7600	7543
Med15	3618	710	835	779	898	711	539
Med16	3218	558	592	685	840	748	468
Med17	3900	2243	2542	2343	2628	2201	2242
Med18	1677	196	260	182	236	150	182
Med19	2059	1212	1571	1389	1490	1275	1267
Med20	2040	1086	1286	1313	1486	1382	1263
Med21	780	321	300	355	356	307	374
Med22	3466	1015	1374	1441	1710	1106	1264
Med23	4946	2398	2582	2651	3132	2322	2000
Med24	3410	2257	2644	2429	2599	2017	1654
Med25	2271	1494	1693	1567	2008	1444	1497
Med26	3039	1268	1442	1067	1569	1433	1288
Med27	2470	1651	1846	1691	2075	1721	1718
Med28	4568	1047	1259	1178	1219	1140	1049
Med29	2162	1898	2123	2143	1939	1575	1607
Med30	871	146	114	132	146	177	110
Med31	1161	536	581	598	590	587	542
Med4	1304	1917	2113	2360	2718	2417	2349
Med6	1004	1502	2022	1793	2207	2114	1793
Med7	2574	419	633	637	561	629	492
Med8	1935	1282	1230	1045	1530	1370	1180
Med9	3013	668	689	546	659	630	565
Med9os	529	0	5	0	2	12	0
Medag	2876	0	4	2	2	0	0
Mef2a	5843	666	839	943	1069	829	796
Mef2b	1359	0	0	0	4	0	0
Mef2c	6565	0	4	0	0	0	0
Mef2d	2459	2316	2891	2677	1475	945	1013
Mefv	3281	8	4	2	6	0	2
Meg3	12956	12	47	38	44	30	10
Megf10	7514	0	2	0	4	0	0
Megf11	6631	173	252	259	216	118	211
Megf6	6876	100	116	141	115	53	66
Megf8	10040	601	756	780	515	476	516
Megf9	3062	26	42	62	66	54	22
Mei1	3991	96	126	136	101	70	82
Mei4	3061	0	0	0	0	2	0
Meig1	706	0	0	0	1	2	3
Meikin	1433	126	129	134	128	88	103
Meiob	1703	14	0	1	0	0	1
Meis1	3441	12	8	20	54	34	42
Meis2	5267	90	65	122	52	134	52
Meis3	1774	9	4	7	15	15	17
Melk	2914	1626	1986	1754	1994	1705	1597
Memo1	1499	1423	1624	1396	1408	1475	1490
Men1	3040	379	600	457	468	373	352
Meox1	2208	0	0	0	0	0	0
Meox2	2348	0	0	0	4	0	0
Mep1a	2923	2	2	8	0	3	0
Mep1b	2286	1094	1121	1049	1818	1576	1371
Mepce	3166	639	850	787	868	662	618
Mepe	1682	0	0	0	0	0	0
Mertk	3555	522	496	487	404	328	272
Mesdc1	3847	464	758	632	957	732	644
Mesdc2	4492	1779	2132	2153	2069	2006	1555
Mesp1	1077	2	7	0	18	0	4
Mesp2	1936	38	61	66	24	74	50
Mest	2777	24	59	83	98	110	52
Met	6652	0	4	16	0	0	2
Metap1	2549	2312	2847	2467	2794	2361	2311
Metap1d	1259	137	219	178	224	196	126
Metap2	4989	30711	35287	34440	43247	37838	34446
Methig1	1449	0	9	2	9	0	13
Metrn	1363	4	15	6	8	0	10
Metrnl	2468	4	2	0	0	0	0
Mettl1	887	551	697	628	892	695	600
Mettl10	1077	168	136	160	207	246	219
Mettl11b	1053	0	0	0	2	2	0
Mettl13	2790	745	941	821	928	726	776
Mettl14	2625	980	1281	1122	1340	1326	1108
Mettl15	1891	27	33	40	38	24	38
Mettl16	2718	2207	2453	1914	3218	2768	2486
Mettl17	1623	202	344	307	261	279	158
Mettl18	1458	164	165	188	225	125	117
Mettl2	2619	821	900	948	1160	938	786
Mettl20	1690	111	55	81	129	80	70
Mettl21a	2666	114	113	102	64	65	87
Mettl21b	699	0	6	0	1	4	0
Mettl21c	1086	56	39	51	87	34	57
Mettl21e	3181	0	4	4	0	0	1
Mettl22	1313	63	86	91	55	97	38
Mettl23	1039	151	306	150	179	142	177
Mettl24	1529	0	0	1	0	0	0
Mettl25	2039	146	166	152	198	130	128
